station_name,type,dss_filename,dss_pathname
station_0193,DSS,D:\flood prediction\Data Collections\new DSSs\station_0193\precipitation.dss,//station_0193/PRECIP/01Sep2022/1Hour/OBS/
station_0194,DSS,D:\flood prediction\Data Collections\new DSSs\station_0194\precipitation.dss,//station_0194/PRECIP/01Sep2022/1Hour/OBS/
station_0195,DSS,D:\flood prediction\Data Collections\new DSSs\station_0195\precipitation.dss,//station_0195/PRECIP/01Sep2022/1Hour/OBS/
station_0196,DSS,D:\flood prediction\Data Collections\new DSSs\station_0196\precipitation.dss,//station_0196/PRECIP/01Sep2022/1Hour/OBS/
station_0197,DSS,D:\flood prediction\Data Collections\new DSSs\station_0197\precipitation.dss,//station_0197/PRECIP/01Sep2022/1Hour/OBS/
station_0198,DSS,D:\flood prediction\Data Collections\new DSSs\station_0198\precipitation.dss,//station_0198/PRECIP/01Sep2022/1Hour/OBS/
station_0199,DSS,D:\flood prediction\Data Collections\new DSSs\station_0199\precipitation.dss,//station_0199/PRECIP/01Sep2022/1Hour/OBS/
station_0200,DSS,D:\flood prediction\Data Collections\new DSSs\station_0200\precipitation.dss,//station_0200/PRECIP/01Sep2022/1Hour/OBS/
station_0201,DSS,D:\flood prediction\Data Collections\new DSSs\station_0201\precipitation.dss,//station_0201/PRECIP/01Sep2022/1Hour/OBS/
station_0202,DSS,D:\flood prediction\Data Collections\new DSSs\station_0202\precipitation.dss,//station_0202/PRECIP/01Sep2022/1Hour/OBS/
station_0203,DSS,D:\flood prediction\Data Collections\new DSSs\station_0203\precipitation.dss,//station_0203/PRECIP/01Sep2022/1Hour/OBS/
station_0204,DSS,D:\flood prediction\Data Collections\new DSSs\station_0204\precipitation.dss,//station_0204/PRECIP/01Sep2022/1Hour/OBS/
station_0205,DSS,D:\flood prediction\Data Collections\new DSSs\station_0205\precipitation.dss,//station_0205/PRECIP/01Sep2022/1Hour/OBS/
station_0206,DSS,D:\flood prediction\Data Collections\new DSSs\station_0206\precipitation.dss,//station_0206/PRECIP/01Sep2022/1Hour/OBS/
station_0207,DSS,D:\flood prediction\Data Collections\new DSSs\station_0207\precipitation.dss,//station_0207/PRECIP/01Sep2022/1Hour/OBS/
station_0208,DSS,D:\flood prediction\Data Collections\new DSSs\station_0208\precipitation.dss,//station_0208/PRECIP/01Sep2022/1Hour/OBS/
station_0209,DSS,D:\flood prediction\Data Collections\new DSSs\station_0209\precipitation.dss,//station_0209/PRECIP/01Sep2022/1Hour/OBS/
station_0210,DSS,D:\flood prediction\Data Collections\new DSSs\station_0210\precipitation.dss,//station_0210/PRECIP/01Sep2022/1Hour/OBS/
station_0211,DSS,D:\flood prediction\Data Collections\new DSSs\station_0211\precipitation.dss,//station_0211/PRECIP/01Sep2022/1Hour/OBS/
station_0212,DSS,D:\flood prediction\Data Collections\new DSSs\station_0212\precipitation.dss,//station_0212/PRECIP/01Sep2022/1Hour/OBS/
station_0213,DSS,D:\flood prediction\Data Collections\new DSSs\station_0213\precipitation.dss,//station_0213/PRECIP/01Sep2022/1Hour/OBS/
station_0214,DSS,D:\flood prediction\Data Collections\new DSSs\station_0214\precipitation.dss,//station_0214/PRECIP/01Sep2022/1Hour/OBS/
station_0215,DSS,D:\flood prediction\Data Collections\new DSSs\station_0215\precipitation.dss,//station_0215/PRECIP/01Sep2022/1Hour/OBS/
station_0216,DSS,D:\flood prediction\Data Collections\new DSSs\station_0216\precipitation.dss,//station_0216/PRECIP/01Sep2022/1Hour/OBS/
station_0217,DSS,D:\flood prediction\Data Collections\new DSSs\station_0217\precipitation.dss,//station_0217/PRECIP/01Sep2022/1Hour/OBS/
station_0218,DSS,D:\flood prediction\Data Collections\new DSSs\station_0218\precipitation.dss,//station_0218/PRECIP/01Sep2022/1Hour/OBS/
station_0219,DSS,D:\flood prediction\Data Collections\new DSSs\station_0219\precipitation.dss,//station_0219/PRECIP/01Sep2022/1Hour/OBS/
station_0220,DSS,D:\flood prediction\Data Collections\new DSSs\station_0220\precipitation.dss,//station_0220/PRECIP/01Sep2022/1Hour/OBS/
station_0221,DSS,D:\flood prediction\Data Collections\new DSSs\station_0221\precipitation.dss,//station_0221/PRECIP/01Sep2022/1Hour/OBS/
station_0222,DSS,D:\flood prediction\Data Collections\new DSSs\station_0222\precipitation.dss,//station_0222/PRECIP/01Sep2022/1Hour/OBS/
station_0223,DSS,D:\flood prediction\Data Collections\new DSSs\station_0223\precipitation.dss,//station_0223/PRECIP/01Sep2022/1Hour/OBS/
station_0224,DSS,D:\flood prediction\Data Collections\new DSSs\station_0224\precipitation.dss,//station_0224/PRECIP/01Sep2022/1Hour/OBS/
station_0225,DSS,D:\flood prediction\Data Collections\new DSSs\station_0225\precipitation.dss,//station_0225/PRECIP/01Sep2022/1Hour/OBS/
station_0226,DSS,D:\flood prediction\Data Collections\new DSSs\station_0226\precipitation.dss,//station_0226/PRECIP/01Sep2022/1Hour/OBS/
station_0227,DSS,D:\flood prediction\Data Collections\new DSSs\station_0227\precipitation.dss,//station_0227/PRECIP/01Sep2022/1Hour/OBS/
station_0228,DSS,D:\flood prediction\Data Collections\new DSSs\station_0228\precipitation.dss,//station_0228/PRECIP/01Sep2022/1Hour/OBS/
station_0229,DSS,D:\flood prediction\Data Collections\new DSSs\station_0229\precipitation.dss,//station_0229/PRECIP/01Sep2022/1Hour/OBS/
station_0230,DSS,D:\flood prediction\Data Collections\new DSSs\station_0230\precipitation.dss,//station_0230/PRECIP/01Sep2022/1Hour/OBS/
station_0231,DSS,D:\flood prediction\Data Collections\new DSSs\station_0231\precipitation.dss,//station_0231/PRECIP/01Sep2022/1Hour/OBS/
station_0232,DSS,D:\flood prediction\Data Collections\new DSSs\station_0232\precipitation.dss,//station_0232/PRECIP/01Sep2022/1Hour/OBS/
station_0233,DSS,D:\flood prediction\Data Collections\new DSSs\station_0233\precipitation.dss,//station_0233/PRECIP/01Sep2022/1Hour/OBS/
station_0234,DSS,D:\flood prediction\Data Collections\new DSSs\station_0234\precipitation.dss,//station_0234/PRECIP/01Sep2022/1Hour/OBS/
station_0235,DSS,D:\flood prediction\Data Collections\new DSSs\station_0235\precipitation.dss,//station_0235/PRECIP/01Sep2022/1Hour/OBS/
station_0236,DSS,D:\flood prediction\Data Collections\new DSSs\station_0236\precipitation.dss,//station_0236/PRECIP/01Sep2022/1Hour/OBS/
station_0237,DSS,D:\flood prediction\Data Collections\new DSSs\station_0237\precipitation.dss,//station_0237/PRECIP/01Sep2022/1Hour/OBS/
station_0238,DSS,D:\flood prediction\Data Collections\new DSSs\station_0238\precipitation.dss,//station_0238/PRECIP/01Sep2022/1Hour/OBS/
station_0239,DSS,D:\flood prediction\Data Collections\new DSSs\station_0239\precipitation.dss,//station_0239/PRECIP/01Sep2022/1Hour/OBS/
station_0240,DSS,D:\flood prediction\Data Collections\new DSSs\station_0240\precipitation.dss,//station_0240/PRECIP/01Sep2022/1Hour/OBS/
station_0241,DSS,D:\flood prediction\Data Collections\new DSSs\station_0241\precipitation.dss,//station_0241/PRECIP/01Sep2022/1Hour/OBS/
station_0242,DSS,D:\flood prediction\Data Collections\new DSSs\station_0242\precipitation.dss,//station_0242/PRECIP/01Sep2022/1Hour/OBS/
station_0243,DSS,D:\flood prediction\Data Collections\new DSSs\station_0243\precipitation.dss,//station_0243/PRECIP/01Sep2022/1Hour/OBS/
station_0244,DSS,D:\flood prediction\Data Collections\new DSSs\station_0244\precipitation.dss,//station_0244/PRECIP/01Sep2022/1Hour/OBS/
station_0245,DSS,D:\flood prediction\Data Collections\new DSSs\station_0245\precipitation.dss,//station_0245/PRECIP/01Sep2022/1Hour/OBS/
station_0246,DSS,D:\flood prediction\Data Collections\new DSSs\station_0246\precipitation.dss,//station_0246/PRECIP/01Sep2022/1Hour/OBS/
station_0247,DSS,D:\flood prediction\Data Collections\new DSSs\station_0247\precipitation.dss,//station_0247/PRECIP/01Sep2022/1Hour/OBS/
station_0248,DSS,D:\flood prediction\Data Collections\new DSSs\station_0248\precipitation.dss,//station_0248/PRECIP/01Sep2022/1Hour/OBS/
station_0249,DSS,D:\flood prediction\Data Collections\new DSSs\station_0249\precipitation.dss,//station_0249/PRECIP/01Sep2022/1Hour/OBS/
station_0250,DSS,D:\flood prediction\Data Collections\new DSSs\station_0250\precipitation.dss,//station_0250/PRECIP/01Sep2022/1Hour/OBS/
station_0251,DSS,D:\flood prediction\Data Collections\new DSSs\station_0251\precipitation.dss,//station_0251/PRECIP/01Sep2022/1Hour/OBS/
station_0252,DSS,D:\flood prediction\Data Collections\new DSSs\station_0252\precipitation.dss,//station_0252/PRECIP/01Sep2022/1Hour/OBS/
station_0253,DSS,D:\flood prediction\Data Collections\new DSSs\station_0253\precipitation.dss,//station_0253/PRECIP/01Sep2022/1Hour/OBS/
station_0254,DSS,D:\flood prediction\Data Collections\new DSSs\station_0254\precipitation.dss,//station_0254/PRECIP/01Sep2022/1Hour/OBS/
station_0255,DSS,D:\flood prediction\Data Collections\new DSSs\station_0255\precipitation.dss,//station_0255/PRECIP/01Sep2022/1Hour/OBS/
station_0256,DSS,D:\flood prediction\Data Collections\new DSSs\station_0256\precipitation.dss,//station_0256/PRECIP/01Sep2022/1Hour/OBS/
station_0257,DSS,D:\flood prediction\Data Collections\new DSSs\station_0257\precipitation.dss,//station_0257/PRECIP/01Sep2022/1Hour/OBS/
station_0258,DSS,D:\flood prediction\Data Collections\new DSSs\station_0258\precipitation.dss,//station_0258/PRECIP/01Sep2022/1Hour/OBS/
station_0259,DSS,D:\flood prediction\Data Collections\new DSSs\station_0259\precipitation.dss,//station_0259/PRECIP/01Sep2022/1Hour/OBS/
station_0260,DSS,D:\flood prediction\Data Collections\new DSSs\station_0260\precipitation.dss,//station_0260/PRECIP/01Sep2022/1Hour/OBS/
station_0261,DSS,D:\flood prediction\Data Collections\new DSSs\station_0261\precipitation.dss,//station_0261/PRECIP/01Sep2022/1Hour/OBS/
station_0262,DSS,D:\flood prediction\Data Collections\new DSSs\station_0262\precipitation.dss,//station_0262/PRECIP/01Sep2022/1Hour/OBS/
station_0263,DSS,D:\flood prediction\Data Collections\new DSSs\station_0263\precipitation.dss,//station_0263/PRECIP/01Sep2022/1Hour/OBS/
station_0264,DSS,D:\flood prediction\Data Collections\new DSSs\station_0264\precipitation.dss,//station_0264/PRECIP/01Sep2022/1Hour/OBS/
station_0265,DSS,D:\flood prediction\Data Collections\new DSSs\station_0265\precipitation.dss,//station_0265/PRECIP/01Sep2022/1Hour/OBS/
station_0266,DSS,D:\flood prediction\Data Collections\new DSSs\station_0266\precipitation.dss,//station_0266/PRECIP/01Sep2022/1Hour/OBS/
station_0267,DSS,D:\flood prediction\Data Collections\new DSSs\station_0267\precipitation.dss,//station_0267/PRECIP/01Sep2022/1Hour/OBS/
station_0268,DSS,D:\flood prediction\Data Collections\new DSSs\station_0268\precipitation.dss,//station_0268/PRECIP/01Sep2022/1Hour/OBS/
station_0269,DSS,D:\flood prediction\Data Collections\new DSSs\station_0269\precipitation.dss,//station_0269/PRECIP/01Sep2022/1Hour/OBS/
station_0270,DSS,D:\flood prediction\Data Collections\new DSSs\station_0270\precipitation.dss,//station_0270/PRECIP/01Sep2022/1Hour/OBS/
station_0271,DSS,D:\flood prediction\Data Collections\new DSSs\station_0271\precipitation.dss,//station_0271/PRECIP/01Sep2022/1Hour/OBS/
station_0272,DSS,D:\flood prediction\Data Collections\new DSSs\station_0272\precipitation.dss,//station_0272/PRECIP/01Sep2022/1Hour/OBS/
station_0273,DSS,D:\flood prediction\Data Collections\new DSSs\station_0273\precipitation.dss,//station_0273/PRECIP/01Sep2022/1Hour/OBS/
station_0274,DSS,D:\flood prediction\Data Collections\new DSSs\station_0274\precipitation.dss,//station_0274/PRECIP/01Sep2022/1Hour/OBS/
station_0275,DSS,D:\flood prediction\Data Collections\new DSSs\station_0275\precipitation.dss,//station_0275/PRECIP/01Sep2022/1Hour/OBS/
station_0276,DSS,D:\flood prediction\Data Collections\new DSSs\station_0276\precipitation.dss,//station_0276/PRECIP/01Sep2022/1Hour/OBS/
station_0277,DSS,D:\flood prediction\Data Collections\new DSSs\station_0277\precipitation.dss,//station_0277/PRECIP/01Sep2022/1Hour/OBS/
station_0278,DSS,D:\flood prediction\Data Collections\new DSSs\station_0278\precipitation.dss,//station_0278/PRECIP/01Sep2022/1Hour/OBS/
station_0279,DSS,D:\flood prediction\Data Collections\new DSSs\station_0279\precipitation.dss,//station_0279/PRECIP/01Sep2022/1Hour/OBS/
station_0280,DSS,D:\flood prediction\Data Collections\new DSSs\station_0280\precipitation.dss,//station_0280/PRECIP/01Sep2022/1Hour/OBS/
station_0281,DSS,D:\flood prediction\Data Collections\new DSSs\station_0281\precipitation.dss,//station_0281/PRECIP/01Sep2022/1Hour/OBS/
station_0282,DSS,D:\flood prediction\Data Collections\new DSSs\station_0282\precipitation.dss,//station_0282/PRECIP/01Sep2022/1Hour/OBS/
station_0283,DSS,D:\flood prediction\Data Collections\new DSSs\station_0283\precipitation.dss,//station_0283/PRECIP/01Sep2022/1Hour/OBS/
station_0284,DSS,D:\flood prediction\Data Collections\new DSSs\station_0284\precipitation.dss,//station_0284/PRECIP/01Sep2022/1Hour/OBS/
station_0285,DSS,D:\flood prediction\Data Collections\new DSSs\station_0285\precipitation.dss,//station_0285/PRECIP/01Sep2022/1Hour/OBS/
station_0286,DSS,D:\flood prediction\Data Collections\new DSSs\station_0286\precipitation.dss,//station_0286/PRECIP/01Sep2022/1Hour/OBS/
station_0287,DSS,D:\flood prediction\Data Collections\new DSSs\station_0287\precipitation.dss,//station_0287/PRECIP/01Sep2022/1Hour/OBS/
station_0288,DSS,D:\flood prediction\Data Collections\new DSSs\station_0288\precipitation.dss,//station_0288/PRECIP/01Sep2022/1Hour/OBS/
station_0289,DSS,D:\flood prediction\Data Collections\new DSSs\station_0289\precipitation.dss,//station_0289/PRECIP/01Sep2022/1Hour/OBS/
station_0290,DSS,D:\flood prediction\Data Collections\new DSSs\station_0290\precipitation.dss,//station_0290/PRECIP/01Sep2022/1Hour/OBS/
station_0291,DSS,D:\flood prediction\Data Collections\new DSSs\station_0291\precipitation.dss,//station_0291/PRECIP/01Sep2022/1Hour/OBS/
station_0292,DSS,D:\flood prediction\Data Collections\new DSSs\station_0292\precipitation.dss,//station_0292/PRECIP/01Sep2022/1Hour/OBS/
station_0293,DSS,D:\flood prediction\Data Collections\new DSSs\station_0293\precipitation.dss,//station_0293/PRECIP/01Sep2022/1Hour/OBS/
station_0294,DSS,D:\flood prediction\Data Collections\new DSSs\station_0294\precipitation.dss,//station_0294/PRECIP/01Sep2022/1Hour/OBS/
station_0295,DSS,D:\flood prediction\Data Collections\new DSSs\station_0295\precipitation.dss,//station_0295/PRECIP/01Sep2022/1Hour/OBS/
station_0296,DSS,D:\flood prediction\Data Collections\new DSSs\station_0296\precipitation.dss,//station_0296/PRECIP/01Sep2022/1Hour/OBS/
station_0297,DSS,D:\flood prediction\Data Collections\new DSSs\station_0297\precipitation.dss,//station_0297/PRECIP/01Sep2022/1Hour/OBS/
station_0298,DSS,D:\flood prediction\Data Collections\new DSSs\station_0298\precipitation.dss,//station_0298/PRECIP/01Sep2022/1Hour/OBS/
station_0299,DSS,D:\flood prediction\Data Collections\new DSSs\station_0299\precipitation.dss,//station_0299/PRECIP/01Sep2022/1Hour/OBS/
station_0300,DSS,D:\flood prediction\Data Collections\new DSSs\station_0300\precipitation.dss,//station_0300/PRECIP/01Sep2022/1Hour/OBS/
station_0301,DSS,D:\flood prediction\Data Collections\new DSSs\station_0301\precipitation.dss,//station_0301/PRECIP/01Sep2022/1Hour/OBS/
station_0302,DSS,D:\flood prediction\Data Collections\new DSSs\station_0302\precipitation.dss,//station_0302/PRECIP/01Sep2022/1Hour/OBS/
station_0303,DSS,D:\flood prediction\Data Collections\new DSSs\station_0303\precipitation.dss,//station_0303/PRECIP/01Sep2022/1Hour/OBS/
station_0304,DSS,D:\flood prediction\Data Collections\new DSSs\station_0304\precipitation.dss,//station_0304/PRECIP/01Sep2022/1Hour/OBS/
station_0305,DSS,D:\flood prediction\Data Collections\new DSSs\station_0305\precipitation.dss,//station_0305/PRECIP/01Sep2022/1Hour/OBS/
station_0306,DSS,D:\flood prediction\Data Collections\new DSSs\station_0306\precipitation.dss,//station_0306/PRECIP/01Sep2022/1Hour/OBS/
station_0307,DSS,D:\flood prediction\Data Collections\new DSSs\station_0307\precipitation.dss,//station_0307/PRECIP/01Sep2022/1Hour/OBS/
station_0308,DSS,D:\flood prediction\Data Collections\new DSSs\station_0308\precipitation.dss,//station_0308/PRECIP/01Sep2022/1Hour/OBS/
station_0309,DSS,D:\flood prediction\Data Collections\new DSSs\station_0309\precipitation.dss,//station_0309/PRECIP/01Sep2022/1Hour/OBS/
station_0310,DSS,D:\flood prediction\Data Collections\new DSSs\station_0310\precipitation.dss,//station_0310/PRECIP/01Sep2022/1Hour/OBS/
station_0311,DSS,D:\flood prediction\Data Collections\new DSSs\station_0311\precipitation.dss,//station_0311/PRECIP/01Sep2022/1Hour/OBS/
station_0312,DSS,D:\flood prediction\Data Collections\new DSSs\station_0312\precipitation.dss,//station_0312/PRECIP/01Sep2022/1Hour/OBS/
station_0313,DSS,D:\flood prediction\Data Collections\new DSSs\station_0313\precipitation.dss,//station_0313/PRECIP/01Sep2022/1Hour/OBS/
station_0314,DSS,D:\flood prediction\Data Collections\new DSSs\station_0314\precipitation.dss,//station_0314/PRECIP/01Sep2022/1Hour/OBS/
station_0315,DSS,D:\flood prediction\Data Collections\new DSSs\station_0315\precipitation.dss,//station_0315/PRECIP/01Sep2022/1Hour/OBS/
station_0316,DSS,D:\flood prediction\Data Collections\new DSSs\station_0316\precipitation.dss,//station_0316/PRECIP/01Sep2022/1Hour/OBS/
station_0317,DSS,D:\flood prediction\Data Collections\new DSSs\station_0317\precipitation.dss,//station_0317/PRECIP/01Sep2022/1Hour/OBS/
station_0318,DSS,D:\flood prediction\Data Collections\new DSSs\station_0318\precipitation.dss,//station_0318/PRECIP/01Sep2022/1Hour/OBS/
station_0319,DSS,D:\flood prediction\Data Collections\new DSSs\station_0319\precipitation.dss,//station_0319/PRECIP/01Sep2022/1Hour/OBS/
station_0320,DSS,D:\flood prediction\Data Collections\new DSSs\station_0320\precipitation.dss,//station_0320/PRECIP/01Sep2022/1Hour/OBS/
station_0321,DSS,D:\flood prediction\Data Collections\new DSSs\station_0321\precipitation.dss,//station_0321/PRECIP/01Sep2022/1Hour/OBS/
station_0322,DSS,D:\flood prediction\Data Collections\new DSSs\station_0322\precipitation.dss,//station_0322/PRECIP/01Sep2022/1Hour/OBS/
station_0323,DSS,D:\flood prediction\Data Collections\new DSSs\station_0323\precipitation.dss,//station_0323/PRECIP/01Sep2022/1Hour/OBS/
station_0324,DSS,D:\flood prediction\Data Collections\new DSSs\station_0324\precipitation.dss,//station_0324/PRECIP/01Sep2022/1Hour/OBS/
station_0325,DSS,D:\flood prediction\Data Collections\new DSSs\station_0325\precipitation.dss,//station_0325/PRECIP/01Sep2022/1Hour/OBS/
station_0326,DSS,D:\flood prediction\Data Collections\new DSSs\station_0326\precipitation.dss,//station_0326/PRECIP/01Sep2022/1Hour/OBS/
station_0327,DSS,D:\flood prediction\Data Collections\new DSSs\station_0327\precipitation.dss,//station_0327/PRECIP/01Sep2022/1Hour/OBS/
station_0328,DSS,D:\flood prediction\Data Collections\new DSSs\station_0328\precipitation.dss,//station_0328/PRECIP/01Sep2022/1Hour/OBS/
station_0329,DSS,D:\flood prediction\Data Collections\new DSSs\station_0329\precipitation.dss,//station_0329/PRECIP/01Sep2022/1Hour/OBS/
station_0330,DSS,D:\flood prediction\Data Collections\new DSSs\station_0330\precipitation.dss,//station_0330/PRECIP/01Sep2022/1Hour/OBS/
station_0331,DSS,D:\flood prediction\Data Collections\new DSSs\station_0331\precipitation.dss,//station_0331/PRECIP/01Sep2022/1Hour/OBS/
station_0332,DSS,D:\flood prediction\Data Collections\new DSSs\station_0332\precipitation.dss,//station_0332/PRECIP/01Sep2022/1Hour/OBS/
station_0333,DSS,D:\flood prediction\Data Collections\new DSSs\station_0333\precipitation.dss,//station_0333/PRECIP/01Sep2022/1Hour/OBS/
station_0334,DSS,D:\flood prediction\Data Collections\new DSSs\station_0334\precipitation.dss,//station_0334/PRECIP/01Sep2022/1Hour/OBS/
station_0335,DSS,D:\flood prediction\Data Collections\new DSSs\station_0335\precipitation.dss,//station_0335/PRECIP/01Sep2022/1Hour/OBS/
station_0336,DSS,D:\flood prediction\Data Collections\new DSSs\station_0336\precipitation.dss,//station_0336/PRECIP/01Sep2022/1Hour/OBS/
station_0337,DSS,D:\flood prediction\Data Collections\new DSSs\station_0337\precipitation.dss,//station_0337/PRECIP/01Sep2022/1Hour/OBS/
station_0338,DSS,D:\flood prediction\Data Collections\new DSSs\station_0338\precipitation.dss,//station_0338/PRECIP/01Sep2022/1Hour/OBS/
station_0339,DSS,D:\flood prediction\Data Collections\new DSSs\station_0339\precipitation.dss,//station_0339/PRECIP/01Sep2022/1Hour/OBS/
station_0340,DSS,D:\flood prediction\Data Collections\new DSSs\station_0340\precipitation.dss,//station_0340/PRECIP/01Sep2022/1Hour/OBS/
station_0341,DSS,D:\flood prediction\Data Collections\new DSSs\station_0341\precipitation.dss,//station_0341/PRECIP/01Sep2022/1Hour/OBS/
station_0342,DSS,D:\flood prediction\Data Collections\new DSSs\station_0342\precipitation.dss,//station_0342/PRECIP/01Sep2022/1Hour/OBS/
station_0343,DSS,D:\flood prediction\Data Collections\new DSSs\station_0343\precipitation.dss,//station_0343/PRECIP/01Sep2022/1Hour/OBS/
station_0344,DSS,D:\flood prediction\Data Collections\new DSSs\station_0344\precipitation.dss,//station_0344/PRECIP/01Sep2022/1Hour/OBS/
station_0345,DSS,D:\flood prediction\Data Collections\new DSSs\station_0345\precipitation.dss,//station_0345/PRECIP/01Sep2022/1Hour/OBS/
station_0346,DSS,D:\flood prediction\Data Collections\new DSSs\station_0346\precipitation.dss,//station_0346/PRECIP/01Sep2022/1Hour/OBS/
station_0347,DSS,D:\flood prediction\Data Collections\new DSSs\station_0347\precipitation.dss,//station_0347/PRECIP/01Sep2022/1Hour/OBS/
station_0348,DSS,D:\flood prediction\Data Collections\new DSSs\station_0348\precipitation.dss,//station_0348/PRECIP/01Sep2022/1Hour/OBS/
station_0349,DSS,D:\flood prediction\Data Collections\new DSSs\station_0349\precipitation.dss,//station_0349/PRECIP/01Sep2022/1Hour/OBS/
station_0350,DSS,D:\flood prediction\Data Collections\new DSSs\station_0350\precipitation.dss,//station_0350/PRECIP/01Sep2022/1Hour/OBS/
station_0351,DSS,D:\flood prediction\Data Collections\new DSSs\station_0351\precipitation.dss,//station_0351/PRECIP/01Sep2022/1Hour/OBS/
station_0352,DSS,D:\flood prediction\Data Collections\new DSSs\station_0352\precipitation.dss,//station_0352/PRECIP/01Sep2022/1Hour/OBS/
station_0353,DSS,D:\flood prediction\Data Collections\new DSSs\station_0353\precipitation.dss,//station_0353/PRECIP/01Sep2022/1Hour/OBS/
station_0354,DSS,D:\flood prediction\Data Collections\new DSSs\station_0354\precipitation.dss,//station_0354/PRECIP/01Sep2022/1Hour/OBS/
station_0355,DSS,D:\flood prediction\Data Collections\new DSSs\station_0355\precipitation.dss,//station_0355/PRECIP/01Sep2022/1Hour/OBS/
station_0356,DSS,D:\flood prediction\Data Collections\new DSSs\station_0356\precipitation.dss,//station_0356/PRECIP/01Sep2022/1Hour/OBS/
station_0357,DSS,D:\flood prediction\Data Collections\new DSSs\station_0357\precipitation.dss,//station_0357/PRECIP/01Sep2022/1Hour/OBS/
station_0358,DSS,D:\flood prediction\Data Collections\new DSSs\station_0358\precipitation.dss,//station_0358/PRECIP/01Sep2022/1Hour/OBS/
station_0359,DSS,D:\flood prediction\Data Collections\new DSSs\station_0359\precipitation.dss,//station_0359/PRECIP/01Sep2022/1Hour/OBS/
station_0360,DSS,D:\flood prediction\Data Collections\new DSSs\station_0360\precipitation.dss,//station_0360/PRECIP/01Sep2022/1Hour/OBS/
station_0361,DSS,D:\flood prediction\Data Collections\new DSSs\station_0361\precipitation.dss,//station_0361/PRECIP/01Sep2022/1Hour/OBS/
station_0362,DSS,D:\flood prediction\Data Collections\new DSSs\station_0362\precipitation.dss,//station_0362/PRECIP/01Sep2022/1Hour/OBS/
station_0363,DSS,D:\flood prediction\Data Collections\new DSSs\station_0363\precipitation.dss,//station_0363/PRECIP/01Sep2022/1Hour/OBS/
station_0364,DSS,D:\flood prediction\Data Collections\new DSSs\station_0364\precipitation.dss,//station_0364/PRECIP/01Sep2022/1Hour/OBS/
station_0365,DSS,D:\flood prediction\Data Collections\new DSSs\station_0365\precipitation.dss,//station_0365/PRECIP/01Sep2022/1Hour/OBS/
station_0366,DSS,D:\flood prediction\Data Collections\new DSSs\station_0366\precipitation.dss,//station_0366/PRECIP/01Sep2022/1Hour/OBS/
station_0367,DSS,D:\flood prediction\Data Collections\new DSSs\station_0367\precipitation.dss,//station_0367/PRECIP/01Sep2022/1Hour/OBS/
station_0368,DSS,D:\flood prediction\Data Collections\new DSSs\station_0368\precipitation.dss,//station_0368/PRECIP/01Sep2022/1Hour/OBS/
station_0369,DSS,D:\flood prediction\Data Collections\new DSSs\station_0369\precipitation.dss,//station_0369/PRECIP/01Sep2022/1Hour/OBS/
station_0370,DSS,D:\flood prediction\Data Collections\new DSSs\station_0370\precipitation.dss,//station_0370/PRECIP/01Sep2022/1Hour/OBS/
station_0371,DSS,D:\flood prediction\Data Collections\new DSSs\station_0371\precipitation.dss,//station_0371/PRECIP/01Sep2022/1Hour/OBS/
station_0372,DSS,D:\flood prediction\Data Collections\new DSSs\station_0372\precipitation.dss,//station_0372/PRECIP/01Sep2022/1Hour/OBS/
station_0373,DSS,D:\flood prediction\Data Collections\new DSSs\station_0373\precipitation.dss,//station_0373/PRECIP/01Sep2022/1Hour/OBS/
station_0374,DSS,D:\flood prediction\Data Collections\new DSSs\station_0374\precipitation.dss,//station_0374/PRECIP/01Sep2022/1Hour/OBS/
station_0375,DSS,D:\flood prediction\Data Collections\new DSSs\station_0375\precipitation.dss,//station_0375/PRECIP/01Sep2022/1Hour/OBS/
station_0376,DSS,D:\flood prediction\Data Collections\new DSSs\station_0376\precipitation.dss,//station_0376/PRECIP/01Sep2022/1Hour/OBS/
station_0377,DSS,D:\flood prediction\Data Collections\new DSSs\station_0377\precipitation.dss,//station_0377/PRECIP/01Sep2022/1Hour/OBS/
station_0378,DSS,D:\flood prediction\Data Collections\new DSSs\station_0378\precipitation.dss,//station_0378/PRECIP/01Sep2022/1Hour/OBS/
station_0379,DSS,D:\flood prediction\Data Collections\new DSSs\station_0379\precipitation.dss,//station_0379/PRECIP/01Sep2022/1Hour/OBS/
station_0380,DSS,D:\flood prediction\Data Collections\new DSSs\station_0380\precipitation.dss,//station_0380/PRECIP/01Sep2022/1Hour/OBS/
station_0381,DSS,D:\flood prediction\Data Collections\new DSSs\station_0381\precipitation.dss,//station_0381/PRECIP/01Sep2022/1Hour/OBS/
station_0382,DSS,D:\flood prediction\Data Collections\new DSSs\station_0382\precipitation.dss,//station_0382/PRECIP/01Sep2022/1Hour/OBS/
station_0383,DSS,D:\flood prediction\Data Collections\new DSSs\station_0383\precipitation.dss,//station_0383/PRECIP/01Sep2022/1Hour/OBS/
station_0384,DSS,D:\flood prediction\Data Collections\new DSSs\station_0384\precipitation.dss,//station_0384/PRECIP/01Sep2022/1Hour/OBS/
station_0385,DSS,D:\flood prediction\Data Collections\new DSSs\station_0385\precipitation.dss,//station_0385/PRECIP/01Sep2022/1Hour/OBS/
station_0386,DSS,D:\flood prediction\Data Collections\new DSSs\station_0386\precipitation.dss,//station_0386/PRECIP/01Sep2022/1Hour/OBS/
